Date,Regime,Trend,Vol,Portfolio_Total_Value,Portfolio_Day_Change_Pct,Portfolio_Overall_Return,Portfolio_PL_Percent,Baseline_QQQ_Value,Baseline_QQQ_Return_Pct,Cash,BuyHold_QQQ_Value,QQQ_Qty,QQQ_Value,TMF_Qty,TMF_Value,TMV_Qty,TMV_Value,TQQQ_Qty,TQQQ_Value,Ind_Bond_SMA_fast,Ind_Bond_SMA_slow,Ind_SMA_fast,Ind_SMA_slow,Ind_T_norm,Ind_vol_crush,Ind_z_score
2010-06-10,Cell_4,Sideways,High,11547.60,2.8223,15.4760,15.4760,9709.18,-2.9082,6849.37,9709.18,0,0.00,47,4698.23,0,0.00,0,0.00,96.305500,92.323833,47.253000,46.069411,-0.331582,0.000000,1.885424
2010-06-11,Cell_3,Sideways,Low,11434.05,-0.9833,14.3405,14.3405,9801.81,-1.9819,122.93,9801.81,200,0.00,0,0.00,0,0.00,9507,0.00,96.336500,92.435833,47.137250,46.077604,-0.270555,1.000000,1.767880
2010-06-14,Cell_3,Sideways,Low,11612.28,1.5588,16.1228,16.1228,9799.66,-2.0034,122.93,9799.66,200,9098.00,0,0.00,0,0.00,9507,2391.35,96.336500,92.435833,47.036250,46.090675,-0.207980,1.000000,1.695944
2010-06-15,Cell_4,Sideways,High,11822.76,1.8125,18.2276,18.2276,10062.47,0.6247,7100.76,10062.47,0,0.00,48,4722.00,0,0.00,0,0.00,96.383000,92.524333,46.966500,46.114032,-0.058796,0.000000,1.805677
2010-06-16,Cell_2,BullStrong,High,11803.28,-0.1648,18.0328,18.0328,10103.40,1.0340,31.38,10103.40,251,11771.90,0,0.00,0,0.00,0,0.00,96.568000,92.614167,46.895250,46.133746,0.090399,0.000000,1.784142
2010-06-17,Cell_2,BullStrong,High,11840.93,0.3190,18.4093,18.4093,10135.72,1.3572,31.38,10135.72,251,11809.55,0,0.00,0,0.00,0,0.00,96.828000,92.724667,46.820750,46.155604,0.242685,0.000000,1.707133
2010-06-18,Cell_2,BullStrong,High,11828.38,-0.1060,18.2838,18.2838,10124.95,1.2495,31.38,10124.95,251,11797.00,0,0.00,0,0.00,0,0.00,97.049500,92.836333,46.738000,46.175746,0.385601,0.000000,1.665785
2010-06-21,Cell_2,BullStrong,High,11727.98,-0.8488,17.2798,17.2798,10038.78,0.3878,31.38,10038.78,251,11696.60,0,0.00,0,0.00,0,0.00,97.049500,92.836333,46.640000,46.197818,0.483270,0.000000,1.205313
2010-06-22,Cell_2,BullStrong,High,11637.62,-0.7705,16.3762,16.3762,9961.22,-0.3878,31.38,9961.22,251,11606.24,0,0.00,0,0.00,0,0.00,97.234000,92.954667,46.535750,46.216961,0.535324,0.000000,1.199007
2010-06-23,Cell_2,BullStrong,High,11589.93,-0.4098,15.8993,15.8993,9920.29,-0.7971,31.38,9920.29,251,11558.55,0,0.00,0,0.00,0,0.00,97.397000,93.104167,46.453500,46.231532,0.557384,0.000000,1.190496
2010-06-24,Cell_2,BullStrong,High,11414.23,-1.5160,14.1423,14.1423,9769.50,-2.3050,31.38,9769.50,251,11382.85,0,0.00,0,0.00,0,0.00,97.514500,93.251333,46.353000,46.240675,0.512620,0.000000,1.266366
2010-06-25,Cell_4,Sideways,High,11375.36,-0.3405,13.7536,13.7536,9752.26,-2.4774,6896.91,9752.26,0,0.00,43,0.00,0,0.00,0,0.00,97.550500,93.409000,46.229000,46.250532,0.460076,0.000000,1.212125
2010-06-28,Cell_4,Sideways,High,11673.14,2.6177,16.7314,16.7314,9717.79,-2.8221,6896.91,9717.79,0,0.00,43,4776.22,0,0.00,0,0.00,97.550500,93.409000,46.125813,46.257604,0.398464,0.000000,0.749599
2010-06-29,Cell_4,Sideways,High,11778.49,0.9025,17.7849,17.7849,9342.96,-6.5704,6896.91,9342.96,0,0.00,43,4881.58,0,0.00,0,0.00,97.682500,93.594833,45.961813,46.253746,0.217315,0.000000,1.215433
2010-06-30,Cell_4,Sideways,High,11799.99,0.1825,17.9999,17.9999,9200.78,-7.9922,6896.91,9200.78,0,0.00,43,4903.08,0,0.00,0,0.00,97.841500,93.782667,45.818812,46.247089,0.021543,0.000000,1.241952
2010-07-01,Cell_4,Sideways,High,11678.51,-1.0295,16.7851,16.7851,9174.92,-8.2508,6896.91,9174.92,0,0.00,43,4781.60,0,0.00,0,0.00,98.007000,93.958000,45.679063,46.236446,-0.147942,0.000000,1.005295
2010-07-02,Cell_4,Sideways,High,11678.51,0.0000,16.7851,16.7851,9149.07,-8.5093,6896.91,9149.07,0,0.00,43,4781.60,0,0.00,0,0.00,98.243500,94.113333,45.576563,46.223375,-0.285437,0.000000,0.934611
2010-07-06,Cell_6,BearStrong,High,11612.94,-0.5615,16.1294,16.1294,9177.08,-8.2292,6896.91,9177.08,0,0.00,43,4716.02,0,0.00,0,0.00,98.243500,94.113333,45.506312,46.212446,-0.378899,0.000000,0.599936
2010-07-07,Cell_6,BearStrong,High,11522.64,-0.7776,15.2264,15.2264,9470.06,-5.2994,6896.91,9470.06,0,0.00,43,4625.72,0,0.00,0,0.00,98.440000,94.267667,45.411062,46.208232,-0.343051,0.000000,0.876592
2010-07-08,Cell_4,Sideways,High,11429.11,-0.8117,14.2911,14.2911,9521.76,-4.7824,6896.91,9521.76,0,0.00,43,4532.20,0,0.00,0,0.00,98.633000,94.409833,45.323062,46.207518,-0.275410,0.000000,0.877905
2010-07-09,Cell_4,Sideways,High,11429.11,0.0000,14.2911,14.2911,9612.24,-3.8776,6896.91,9612.24,0,0.00,43,4532.20,0,0.00,0,0.00,98.832500,94.548000,45.223062,46.209375,-0.167916,0.000000,0.870451
2010-07-12,Cell_4,Sideways,High,11308.71,-1.0534,13.0871,13.0871,9640.24,-3.5976,6896.91,9640.24,0,0.00,43,4411.80,0,0.00,0,0.00,98.832500,94.548000,45.145562,46.216018,-0.049639,0.000000,0.592309
2010-07-13,Cell_4,Sideways,High,11445.24,1.2073,14.4524,14.4524,9765.19,-2.3481,6896.91,9765.19,0,0.00,43,4548.32,0,0.00,0,0.00,98.859500,94.699000,45.105562,46.222232,0.106550,0.000000,0.614531
2010-07-14,Cell_4,Sideways,High,11600.04,1.3525,16.0004,16.0004,9814.74,-1.8526,6896.91,9814.74,0,0.00,43,4703.12,0,0.00,0,0.00,98.923000,94.876000,45.067562,46.226518,0.266527,0.000000,0.617992
2010-07-15,Cell_3,Sideways,Low,11297.15,-2.6111,12.9715,12.9715,9823.35,-1.7665,99.26,9823.35,201,9165.60,0,0.00,0,0.00,9545,2032.29,99.041500,95.065333,45.046813,46.229161,0.406244,1.000000,0.336559
2010-07-16,Cell_3,Sideways,Low,11043.89,-2.2418,10.4389,10.4389,9551.92,-4.4808,99.26,9551.92,201,8912.34,0,0.00,0,0.00,9545,2032.29,99.272000,95.263833,45.003813,46.220446,0.428505,0.000000,0.579208
2010-07-19,Cell_3,Sideways,Low,11246.79,1.8372,12.4679,12.4679,9633.78,-3.6622,99.26,9633.78,201,8988.72,0,0.00,0,0.00,9545,2158.81,99.272000,95.263833,45.013062,46.211446,0.463661,0.000000,0.606262
2010-07-20,Cell_3,Sideways,Low,11272.56,0.2291,12.7256,12.7256,9750.11,-2.4989,99.26,9750.11,201,9097.26,0,0.00,0,0.00,9545,2076.04,99.418000,95.444333,45.023562,46.204589,0.519619,0.000000,0.672383
2010-07-21,Cell_3,Sideways,Low,11304.78,0.2859,13.0478,13.0478,9616.54,-3.8346,99.26,9616.54,201,8972.64,0,0.00,0,0.00,9545,2232.88,99.694000,95.662333,45.023063,46.194661,0.508470,0.000000,0.701320
2010-07-22,Cell_3,Sideways,Low,11531.91,2.0091,15.3191,15.3191,9859.97,-1.4003,99.26,9859.97,201,9199.77,0,0.00,0,0.00,9545,2232.88,99.883500,95.883000,45.049813,46.191804,0.572376,0.000000,0.913823
2010-07-23,Cell_3,Sideways,Low,11590.20,0.5055,15.9020,15.9020,9922.45,-0.7755,99.26,9922.45,201,9258.06,0,0.00,0,0.00,9545,2232.88,99.980000,96.067167,45.096312,46.194018,0.641205,0.000000,0.915202
2010-07-26,Cell_3,Sideways,Low,11759.05,1.4569,17.5905,17.5905,10004.31,0.0431,99.26,10004.31,201,9334.44,0,0.00,0,0.00,9545,2325.35,99.980000,96.067167,45.110563,46.194161,0.721922,0.000000,0.844137
2010-07-27,Cell_3,Sideways,Low,11695.87,-0.5373,16.9587,16.9587,10000.00,0.0000,99.26,10000.00,201,9330.42,0,0.00,0,0.00,9545,2266.19,100.028000,96.231833,45.131062,46.194161,0.785617,0.000000,0.834995
2010-07-28,Cell_3,Sideways,Low,11576.51,-1.0206,15.7651,15.7651,9920.29,-0.7971,99.26,9920.29,201,9256.05,0,0.00,0,0.00,9545,2221.20,100.048000,96.398333,45.152812,46.193518,0.809704,0.000000,0.847881
2010-07-29,Cell_3,Sideways,Low,11521.85,-0.4722,15.2185,15.2185,9847.05,-1.5295,99.26,9847.05,201,9187.71,0,0.00,0,0.00,9545,2234.88,100.033000,96.551667,45.139313,46.190232,0.804911,1.000000,0.266491
2010-07-30,Cell_3,Sideways,Low,11541.95,0.1745,15.4195,15.4195,9868.59,-1.3141,99.26,9868.59,201,9207.81,0,0.00,0,0.00,9545,2234.88,100.124500,96.741167,45.117312,46.184946,0.800240,1.000000,0.128157
2010-08-02,Cell_3,Sideways,Low,11813.98,2.3569,18.1398,18.1398,10053.86,0.5386,99.26,10053.86,201,9380.67,0,0.00,0,0.00,9545,2334.05,100.124500,96.741167,45.156750,46.187161,0.843721,1.000000,0.197261
2010-08-03,Cell_3,Sideways,Low,11839.65,0.2173,18.3965,18.3965,10010.77,0.1077,99.26,10010.77,201,9340.47,0,0.00,0,0.00,9545,2399.92,100.138000,96.909667,45.211750,46.192089,0.858377,1.000000,0.203757
2010-08-04,Cell_3,Sideways,Low,11917.82,0.6602,19.1782,19.1782,10111.59,1.1159,99.26,10111.59,201,9434.54,0,0.00,0,0.00,9545,2384.02,100.012500,97.054667,45.280450,46.196289,0.895987,1.000000,0.212651
2010-08-05,Cell_3,Sideways,Low,11887.90,-0.2510,18.8790,18.8790,10088.32,0.8832,99.26,10088.32,201,9412.83,0,0.00,0,0.00,9545,2375.81,99.876000,97.205667,45.355700,46.199432,0.908509,0.000000,-0.099829
2010-08-06,Cell_3,Sideways,Low,11873.83,-0.1184,18.7383,18.7383,10073.24,0.7324,99.26,10073.24,201,9398.76,0,0.00,0,0.00,9545,2375.81,99.801000,97.362333,45.397950,46.205932,0.906536,0.000000,-0.095535
2010-08-09,Cell_3,Sideways,Low,11924.23,0.4245,19.2423,19.2423,10142.18,1.4218,99.26,10142.18,201,9463.08,0,0.00,0,0.00,9545,2361.89,99.801000,97.362333,45.437450,46.209432,0.912640,0.000000,-0.110012
2010-08-10,Cell_3,Sideways,Low,11641.48,-2.3713,16.4148,16.4148,10054.39,0.5439,99.26,10054.39,201,9381.17,0,0.00,0,0.00,9545,2161.05,99.758500,97.520833,45.467013,46.214807,0.889563,0.000000,-0.057035
2010-08-11,Cell_3,Sideways,Low,11338.97,-2.5985,13.3897,13.3897,9780.27,-2.1973,99.26,9780.27,201,9125.40,0,0.00,0,0.00,9545,2114.31,99.801000,97.707000,45.434263,46.214164,0.758595,0.000000,0.229294
2010-08-12,Cell_3,Sideways,Low,11220.39,-1.0458,12.2039,12.2039,9702.71,-2.9729,99.26,9702.71,201,9053.04,0,0.00,0,0.00,9545,2068.09,99.863000,97.866167,45.387762,46.220450,0.613785,0.000000,0.238676
2010-08-13,Cell_3,Sideways,Low,11156.07,-0.5732,11.5607,11.5607,9633.78,-3.6622,99.26,9633.78,201,8988.72,0,0.00,0,0.00,9545,2068.09,100.016500,98.059333,45.329513,46.223379,0.459337,0.000000,0.250559
2010-08-16,Cell_3,Sideways,Low,11264.61,0.9729,12.6461,12.6461,9651.01,-3.4899,99.26,9651.01,201,9004.80,0,0.00,0,0.00,9545,2160.55,100.016500,98.059333,45.274513,46.226593,0.326507,0.000000,-0.075158
2010-08-17,Cell_3,Sideways,Low,11399.22,1.1949,13.9922,13.9922,9774.24,-2.2576,99.26,9774.24,201,9119.77,0,0.00,0,0.00,9545,2180.18,100.312500,98.278833,45.243813,46.231393,0.255123,0.000000,-0.038076
2010-08-18,Cell_3,Sideways,Low,11336.57,-0.5496,13.3657,13.3657,9812.58,-1.8742,99.26,9812.58,201,9155.55,0,0.00,0,0.00,9545,2081.75,100.573000,98.485500,45.226562,46.245679,0.208762,0.000000,-0.092493
2010-08-19,Cell_3,Sideways,Low,11207.07,-1.1423,12.0707,12.0707,9663.94,-3.3606,99.26,9663.94,201,9016.86,0,0.00,0,0.00,9545,2090.95,100.865500,98.699167,45.196813,46.260464,0.126747,0.000000,-0.073146
2010-08-20,Cell_3,Sideways,Low,11219.13,0.1076,12.1913,12.1913,9676.86,-3.2314,99.26,9676.86,201,9028.92,0,0.00,0,0.00,9545,2090.95,101.127500,98.901667,45.186063,46.272321,0.068997,1.000000,-0.378545
2010-08-23,Cell_3,Sideways,Low,10959.18,-2.3170,9.5918,9.5918,9582.08,-4.1792,99.26,9582.08,201,8940.48,0,0.00,0,0.00,9545,1919.44,101.127500,98.901667,45.166313,46.278250,-0.002192,0.000000,-0.370163
2010-08-24,Cell_3,Sideways,Low,10844.30,-1.0483,8.4430,8.4430,9403.27,-5.9673,99.26,9403.27,201,8773.65,0,0.00,0,0.00,9545,1971.39,101.499000,99.084500,45.129812,46.276536,-0.108791,0.000000,-0.287168
2010-08-25,Cell_3,Sideways,Low,10856.88,0.1160,8.5688,8.5688,9493.75,-5.0625,99.26,9493.75,201,8858.07,0,0.00,0,0.00,9545,1899.55,101.768000,99.281667,45.147312,46.286893,-0.156090,0.000000,-0.215392
2010-08-26,Cell_3,Sideways,Low,10822.94,-0.3126,8.2294,8.2294,9379.58,-6.2042,99.26,9379.58,201,8751.54,0,0.00,0,0.00,9545,1972.14,102.146500,99.532667,45.168063,46.290893,-0.228385,0.000000,-0.184627
2010-08-27,Cell_3,Sideways,Low,10929.47,0.9843,9.2947,9.2947,9493.75,-5.0625,99.26,9493.75,201,8858.07,0,0.00,0,0.00,9545,1972.14,102.425000,99.744333,45.205063,46.300893,-0.248127,0.000000,-0.101031
2010-08-30,Cell_3,Sideways,Low,10757.22,-1.5761,7.5722,7.5722,9394.66,-6.0534,99.26,9394.66,201,8765.61,0,0.00,0,0.00,9545,1892.34,102.425000,99.744333,45.233562,46.304464,-0.293927,0.000000,-0.075564
2010-08-31,Cell_5,BearStrong,Low,10483.09,-2.5483,4.8309,4.8309,9362.34,-6.3766,3216.76,9362.34,123,5345.58,15,1920.75,0,0.00,0,0.00,102.920500,99.999333,45.255063,46.307607,-0.341323,0.000000,-0.291181
2010-09-01,Cell_3,Sideways,Low,10541.23,0.5546,5.4123,5.4123,9642.40,-3.5760,94.37,9642.40,188,8414.88,0,0.00,0,0.00,9410,2031.98,103.272000,100.184667,45.275063,46.315393,-0.277942,0.000000,0.169251
2010-09-02,Cell_3,Sideways,Low,10806.03,2.5120,8.0603,8.0603,9750.11,-2.4989,94.37,9750.11,188,8508.88,0,0.00,0,0.00,9410,2202.78,103.569000,100.333000,45.301563,46.326107,-0.176856,0.000000,0.180023
2010-09-03,Cell_3,Sideways,Low,10947.03,1.3048,9.4703,9.4703,9911.68,-0.8832,94.37,9911.68,188,8649.88,0,0.00,0,0.00,9410,2202.78,103.724000,100.454333,45.336313,46.338179,-0.029404,0.000000,0.304205
2010-09-07,Cell_3,Sideways,Low,10921.83,-0.2302,9.2183,9.2183,9844.89,-1.5511,94.37,9844.89,188,8591.60,0,0.00,0,0.00,9410,2235.85,103.724000,100.454333,45.360063,46.346250,0.077034,0.000000,0.316172
2010-09-08,Cell_3,Sideways,Low,11045.57,1.1330,10.4557,10.4557,9963.38,-0.3662,94.37,9963.38,188,8695.00,0,0.00,0,0.00,9410,2256.20,104.001000,100.563167,45.383063,46.356250,0.208643,0.000000,0.356683
2010-09-09,Cell_3,Sideways,Low,11103.43,0.5238,11.0343,11.0343,10002.15,0.0215,94.37,10002.15,188,8728.84,0,0.00,0,0.00,9410,2280.21,104.212500,100.635833,45.404813,46.367679,0.325069,0.000000,0.338172
2010-09-10,Cell_3,Sideways,Low,11135.39,0.2878,11.3539,11.3539,10038.78,0.3878,94.37,10038.78,188,8760.80,0,0.00,0,0.00,9410,2280.21,104.377500,100.698333,45.429813,46.380964,0.430573,0.000000,0.020108
2010-09-13,Cell_3,Sideways,Low,11388.69,2.2747,13.8869,13.8869,10178.80,1.7880,94.37,10178.80,188,8883.00,0,0.00,0,0.00,9410,2411.31,104.377500,100.698333,45.502563,46.403036,0.553411,0.000000,0.043882
2010-09-14,Cell_3,Sideways,Low,11467.94,0.6959,14.6794,14.6794,10221.89,2.2189,94.37,10221.89,188,8920.60,0,0.00,0,0.00,9410,2452.97,104.563000,100.790333,45.570813,46.423321,0.660724,0.000000,0.005479
2010-09-15,Cell_3,Sideways,Low,11556.20,0.7696,15.5620,15.5620,10286.51,2.8651,94.37,10286.51,188,8977.00,0,0.00,0,0.00,9410,2484.82,104.679500,100.893833,45.633063,46.445821,0.751517,0.000000,0.010290
2010-09-16,Cell_3,Sideways,Low,11620.83,0.5593,16.2083,16.2083,10327.45,3.2745,94.37,10327.45,188,9012.72,0,0.00,0,0.00,9410,2513.74,104.678500,100.973167,45.715562,46.468536,0.822068,0.000000,-0.031795
2010-09-17,Cell_3,Sideways,Low,11631.17,0.0890,16.3117,16.3117,10339.29,3.3929,94.37,10339.29,188,9023.06,0,0.00,0,0.00,9410,2513.74,104.710500,101.068833,45.771187,46.487000,0.869014,0.000000,-0.033561
2010-09-20,Cell_3,Sideways,Low,11916.30,2.4514,19.1630,19.1630,10519.15,5.1915,94.37,10519.15,188,9180.02,0,0.00,0,0.00,9410,2641.90,104.710500,101.068833,45.840435,46.510428,0.950497,0.000000,-0.101636
2010-09-21,Cell_3,Sideways,Low,11889.45,-0.2254,18.8945,18.8945,10517.02,5.1702,94.37,10517.02,188,9178.16,0,0.00,0,0.00,9410,2616.91,104.780000,101.209667,45.899935,46.533428,1.000000,0.000000,-0.098207
2010-09-22,Cell_3,Sideways,Low,11862.55,-0.2262,18.6255,18.6255,10489.01,4.8901,94.37,10489.01,188,9153.72,0,0.00,0,0.00,9410,2614.46,104.798000,101.323333,45.956685,46.554428,1.000000,0.000000,-0.168250
2010-09-23,Cell_3,Sideways,Low,11858.79,-0.0317,18.5879,18.5879,10484.70,4.8470,94.37,10484.70,188,9149.96,0,0.00,0,0.00,9410,2614.46,104.817100,101.437700,46.022185,46.570356,1.000000,1.000000,-0.432482
2010-09-24,Cell_3,Sideways,Low,12044.91,1.5695,20.4491,20.4491,10697.98,6.9798,94.37,10697.98,188,9336.08,0,0.00,0,0.00,9410,2614.46,104.684100,101.530367,46.120935,46.592714,1.000000,0.000000,-0.331313
2010-09-27,Cell_3,Sideways,Low,12111.53,0.5531,21.1153,21.1153,10639.81,6.3981,94.37,10639.81,188,9285.32,0,0.00,0,0.00,9410,2731.84,104.684100,101.530367,46.210435,46.611285,1.000000,0.000000,-0.433783
2010-09-28,Cell_3,Sideways,Low,12093.56,-0.1484,20.9356,20.9356,10635.50,6.3550,94.37,10635.50,188,9281.56,0,0.00,0,0.00,9410,2717.63,104.683100,101.694200,46.277935,46.626999,1.000000,0.000000,-0.437805
2010-09-29,Cell_3,Sideways,Low,12034.66,-0.4870,20.3466,20.3466,10618.27,6.1827,94.37,10618.27,188,9266.52,0,0.00,0,0.00,9410,2673.77,104.574100,101.830367,46.348435,46.640856,1.000000,1.000000,-0.552154
2010-09-30,Cell_3,Sideways,Low,11986.92,-0.3967,19.8692,19.8692,10570.87,5.7087,94.37,10570.87,188,9225.16,0,0.00,0,0.00,9410,2667.39,104.479100,101.980367,46.401735,46.653071,0.960013,0.000000,-0.542466
2010-10-01,Cell_3,Sideways,Low,11975.64,-0.0941,19.7564,19.7564,10557.95,5.5795,94.37,10557.95,188,9213.88,0,0.00,0,0.00,9410,2667.39,104.288600,102.106200,46.456235,46.665714,0.881794,1.000000,-0.880550
2010-10-04,Cell_3,Sideways,Low,11984.07,0.0704,19.8407,19.8407,10443.77,4.4377,94.37,10443.77,188,9114.24,0,0.00,0,0.00,9410,2775.46,104.288600,102.106200,46.499235,46.672428,0.764951,1.000000,-0.776082
2010-10-05,Cell_3,Sideways,Low,12131.66,1.2315,21.3166,21.3166,10697.98,6.9798,94.37,10697.98,188,9336.08,0,0.00,0,0.00,9410,2701.21,104.233600,102.212867,46.563735,46.686642,0.740250,0.000000,-0.622657
2010-10-06,Cell_3,Sideways,Low,12071.65,-0.4946,20.7165,20.7165,10605.34,6.0534,94.37,10605.34,188,9255.24,0,0.00,0,0.00,9410,2722.04,104.083600,102.344033,46.627673,46.696642,0.677059,0.000000,-0.597719
2010-10-07,Cell_1,BullStrong,Low,12106.10,0.2853,21.0610,21.0610,10644.12,6.4412,0.28,10644.12,98,4842.18,0,0.00,0,0.00,24551,7263.63,104.017600,102.445867,46.727922,46.710356,0.626896,0.000000,-0.641435
2010-10-08,Cell_1,BullStrong,Low,12139.42,0.2752,21.3942,21.3942,10717.36,7.1736,0.28,10717.36,98,4875.50,0,0.00,0,0.00,24551,7263.63,103.984600,102.528867,46.845672,46.723428,0.598374,0.000000,-0.634869
2010-10-11,Cell_1,BullStrong,Low,12298.04,1.3067,22.9804,22.9804,10721.67,7.2167,0.28,10721.67,98,4877.46,0,0.00,0,0.00,24551,7420.29,103.984600,102.528867,46.971922,46.734267,0.571317,0.000000,-0.632181
2010-10-12,Cell_1,BullStrong,Low,12502.70,1.6642,25.0270,25.0270,10794.92,7.9492,0.28,10794.92,98,4910.78,0,0.00,0,0.00,24551,7591.64,103.966100,102.604867,47.104672,46.749196,0.569368,0.000000,-0.694918
2010-10-13,Cell_1,BullStrong,Low,12510.92,0.0657,25.1092,25.1092,10883.24,8.8324,0.28,10883.24,98,4950.96,0,0.00,0,0.00,24551,7559.67,103.875600,102.671533,47.233372,46.767553,0.586028,0.000000,-0.680747
2010-10-14,Cell_1,BullStrong,Low,12978.71,3.7391,29.7871,29.7871,10861.70,8.6170,0.28,10861.70,98,4941.16,0,0.00,0,0.00,24551,8037.26,103.811500,102.678833,47.355123,46.784839,0.586664,0.000000,-0.677490
2010-10-15,Cell_1,BullStrong,Low,13083.57,0.8079,30.8357,30.8357,11092.20,10.9220,0.28,11092.20,98,5046.02,0,0.00,0,0.00,24551,8037.26,103.709000,102.654167,47.520873,46.808124,0.653000,0.000000,-0.497317
2010-10-18,Cell_1,BullStrong,Low,12740.16,-2.6247,27.4016,27.4016,11051.27,10.5127,0.28,11051.27,98,5027.40,0,0.00,0,0.00,24551,7712.48,103.709000,102.654167,47.680372,46.828910,0.678800,0.000000,-0.476970
2010-10-19,Cell_1,BullStrong,Low,12871.48,1.0308,28.7148,28.7148,10947.87,9.4787,0.28,10947.87,98,4980.36,0,0.00,0,0.00,24551,7890.84,103.604450,102.656150,47.838873,46.847910,0.651099,0.000000,-0.519931
2010-10-20,Cell_1,BullStrong,Low,12956.99,0.6643,29.5699,29.5699,11027.57,10.2757,0.28,11027.57,98,5016.62,0,0.00,0,0.00,24551,7940.09,103.586450,102.674817,48.027372,46.869553,0.640116,0.000000,-0.510991
2010-10-21,Cell_1,BullStrong,Low,13127.26,1.3141,31.2726,31.2726,11049.12,10.4912,0.28,11049.12,98,5026.42,0,0.00,0,0.00,24551,8100.55,103.558450,102.679317,48.207873,46.888696,0.623642,0.000000,-0.527410
2010-10-22,Cell_1,BullStrong,Low,13161.56,0.2613,31.6156,31.6156,11124.52,11.2452,0.28,11124.52,98,5060.72,0,0.00,0,0.00,24551,8100.55,103.543450,102.705650,48.410372,46.909339,0.618563,0.000000,-0.525868
2010-10-25,Cell_1,BullStrong,Low,13357.40,1.4880,33.5740,33.5740,11178.37,11.7837,0.28,11178.37,98,5085.22,0,0.00,0,0.00,24551,8271.89,103.543450,102.705650,48.605872,46.932624,0.620221,0.000000,-0.705398
2010-10-26,Cell_1,BullStrong,Low,13451.67,0.7058,34.5167,34.5167,11208.53,12.0853,0.28,11208.53,98,5098.94,0,0.00,0,0.00,24551,8352.45,103.364450,102.720317,48.816372,46.956124,0.615148,0.000000,-0.743794
2010-10-27,Cell_1,BullStrong,Low,13512.75,0.4540,35.1275,35.1275,11243.00,12.4300,0.28,11243.00,98,5114.62,0,0.00,0,0.00,24551,8397.84,103.094950,102.735150,49.034622,46.978696,0.606338,0.000000,-0.749793
2010-10-28,Cell_1,BullStrong,Low,13460.87,-0.3839,34.6087,34.6087,11266.70,12.6670,0.28,11266.70,98,5125.40,0,0.00,0,0.00,24551,8335.19,102.823850,102.737983,49.223123,47.001767,0.593223,0.000000,-0.761574
2010-10-29,Cell_1,BullStrong,Low,13449.11,-0.0874,34.4911,34.4911,11240.84,12.4084,0.28,11240.84,98,5113.64,0,0.00,0,0.00,24551,8335.19,102.669850,102.739817,49.396123,47.022196,0.557755,0.000000,-0.779017
2010-11-01,Cell_1,BullStrong,Low,13772.71,2.4061,37.7271,37.7271,11249.46,12.4946,0.28,11249.46,98,5117.56,0,0.00,0,0.00,24551,8654.87,102.669850,102.739817,49.551372,47.038696,0.522489,0.000000,-0.786714
2010-11-02,Cell_1,BullStrong,Low,13911.97,1.0111,39.1197,39.1197,11370.10,13.7010,0.28,11370.10,98,5172.44,0,0.00,0,0.00,24551,8739.25,102.417850,102.742817,49.728372,47.057624,0.519868,0.000000,-0.886408
2010-11-03,Cell_1,BullStrong,Low,14290.99,2.7244,42.9099,42.9099,11421.80,14.2180,0.28,11421.80,98,5195.96,0,0.00,0,0.00,24551,9094.75,102.084850,102.719317,49.897622,47.082553,0.520664,1.000000,-1.186734
2010-11-04,Cell_1,BullStrong,Low,14341.26,0.3518,43.4126,43.4126,11561.83,15.6183,0.28,11561.83,98,5259.66,0,0.00,0,0.00,24551,9081.32,101.793850,102.680317,50.078623,47.112339,0.544873,1.000000,-1.244506
2010-11-05,Cell_1,BullStrong,Low,14341.26,0.0000,43.4126,43.4126,11561.83,15.6183,0.28,11561.83,98,5259.66,0,0.00,0,0.00,24551,9081.32,101.462350,102.632483,50.255373,47.140339,0.552964,1.000000,-1.221326
2010-11-08,Cell_1,BullStrong,Low,14228.95,-0.7831,42.2895,42.2895,11576.37,15.7637,0.28,11576.37,98,5266.28,0,0.00,0,0.00,24551,8962.39,101.462350,102.632483,50.417560,47.166821,0.550990,1.000000,-1.214197
2010-11-09,Cell_1,BullStrong,Low,14335.05,0.7456,43.3505,43.3505,11514.43,15.1443,0.28,11514.43,98,5238.10,0,0.00,0,0.00,24551,9096.66,101.062350,102.573650,50.567560,47.189249,0.518115,1.000000,-1.149272
2010-11-10,Cell_1,BullStrong,Low,14180.08,-1.0811,41.8008,41.8008,11571.52,15.7152,0.28,11571.52,98,5264.07,0,0.00,0,0.00,24551,8915.72,100.603350,102.535817,50.716685,47.212071,0.492743,0.000000,-1.148534
2010-11-11,Cell_1,BullStrong,Low,13713.62,-3.2895,37.1362,37.1362,11500.43,15.0043,0.28,11500.43,98,5231.73,0,0.00,0,0.00,24551,8481.61,100.185850,102.491817,50.852810,47.233321,0.433369,0.000000,-1.095224
2010-11-12,Cell_1,BullStrong,Low,13627.87,-0.6253,36.2787,36.2787,11311.93,13.1193,0.28,11311.93,98,5145.98,0,0.00,0,0.00,24551,8481.61,99.765350,102.439650,50.965685,47.255964,0.307485,0.000000,-0.849819
2010-11-15,Cell_1,BullStrong,Low,13092.16,-3.9310,30.9216,30.9216,11269.93,12.6993,0.28,11269.93,98,5126.87,0,0.00,0,0.00,24551,7965.01,99.765350,102.439650,51.052813,47.276999,0.172737,0.000000,-1.098287
